learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
519200.0,19.503624,1.545611480431012E-6,519200.0,80.80000000000001,59.20726110752287,60.248447204968954,52.709359605911345,519200.0,424720.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
519400.0,19.518838,1.5472831557629026E-6,519400.0,82.19999999999999,61.93327630453378,62.83924843423798,55.49999999999999,519400.0,424728.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
519600.0,19.533104,1.5488506968091778E-6,519600.0,82.0,61.61981441048033,62.42171189979122,54.77386934673366,519600.0,424736.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
519800.0,19.54686,1.5503621993069038E-6,519800.0,82.5,62.40278434237098,64.06570841889116,55.128205128205124,519800.0,424736.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
520000.0,19.562647,1.5520968670832632E-6,520000.0,81.39999999999999,60.074013334420904,61.49068322981365,53.38345864661653,520000.0,424736.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
520200.0,19.576184,1.5535843059689652E-6,520200.0,80.60000000000001,59.04148632956826,59.667359667359676,53.25301204819278,520200.0,424736.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
520400.0,19.589063,1.555000910133953E-6,520400.0,79.7,57.43342419794507,57.26315789473685,52.23529411764707,520400.0,425176.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
520600.0,19.601797,1.5564015652653262E-6,520600.0,77.3,52.4750651112544,53.09917355371901,47.331786542923446,520600.0,425176.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
520800.0,19.614071,1.5577516234624735E-6,520800.0,77.5,52.4453650082428,50.98039215686274,45.78313253012049,520800.0,425176.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
521000.0,19.626316,1.559098491852898E-6,521000.0,79.80000000000001,56.559887141726605,54.91071428571429,48.469387755102055,521000.0,425176.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
521200.0,19.638758,1.5604670289303712E-6,521200.0,80.30000000000001,57.58661373246412,56.22222222222223,49.872773536895686,521200.0,425176.0,303.0,152.0,152.0,8.0,0.0,0.0,1.0
521400.0,19.651807,1.5618945811585438E-6,521400.0,81.0,58.46467967523753,58.05739514348787,49.602122015915135,521400.0,422880.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
521600.0,19.664745,1.563317032292901E-6,521600.0,82.89999999999999,62.46213285331693,61.83035714285713,53.78378378378377,521600.0,424984.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
521800.0,19.677673,1.5647483639274223E-6,521800.0,82.5,61.772698279552976,61.53846153846153,53.70370370370369,521800.0,427968.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
522000.0,19.690401,1.5661575524364097E-6,522000.0,81.0,59.02629218135396,60.6625258799172,51.53061224489798,522000.0,427968.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
522200.0,19.702996,1.567552015766917E-6,522200.0,80.30000000000001,57.04205081685523,58.786610878661094,48.29396325459319,522200.0,427968.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
522400.0,19.715229,1.5689064253576942E-6,522400.0,79.2,55.45580702085012,56.66666666666668,47.738693467336695,522400.0,427976.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
522600.0,19.727578,1.5702737037589168E-6,522600.0,78.10000000000001,53.452189660009694,55.21472392638037,46.05911330049262,522600.0,427984.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
522800.0,19.739898,1.571637796784442E-6,522800.0,78.60000000000001,54.759740397015,57.37051792828686,48.184019370460064,522800.0,427992.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
523000.0,19.752128,1.5729919248446836E-6,523000.0,79.7,56.8987481528035,57.8838174273859,50.12285012285014,523000.0,427992.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
523200.0,19.764262,1.5743354236086224E-6,523200.0,80.30000000000001,58.632564780983586,60.040567951318465,52.870813397129204,523200.0,427992.0,305.0,153.0,153.0,8.0,0.0,0.0,1.0
523400.0,19.776569,1.575690665294728E-6,523400.0,80.7,59.012911994563375,60.5316973415133,52.811735941320315,523400.0,425664.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
523600.0,19.790727,1.577257444614339E-6,523600.0,81.39999999999999,60.50838029155855,61.16910229645093,54.74452554744524,523600.0,427768.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
523800.0,19.806204,1.578978549767701E-6,523800.0,80.80000000000001,59.153629157501065,59.40803382663849,52.82555282555285,523800.0,429856.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
524000.0,19.819739,1.58048369664699E-6,524000.0,79.3,56.01472125657655,56.05095541401275,49.14004914004915,524000.0,429856.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
524200.0,19.831971,1.5818439699585253E-6,524200.0,79.4,55.806888976607695,56.54008438818566,48.24120603015077,524200.0,429864.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
524400.0,19.844197,1.583203601336315E-6,524400.0,79.0,55.10594995809889,55.696202531645575,47.23618090452263,524400.0,429872.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
524600.0,19.856547,1.5845784538694568E-6,524600.0,78.8,54.778156996587036,55.36842105263159,47.000000000000014,524600.0,430320.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
524800.0,19.869,1.5859662418336517E-6,524800.0,78.8,55.06951508986098,55.55555555555556,48.54368932038836,524800.0,430776.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
525000.0,19.882037,1.5874191119604653E-6,525000.0,79.9,57.09675216010383,59.638554216867476,51.21359223300972,525000.0,430776.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
525200.0,19.895071,1.588871728686824E-6,525200.0,79.7,57.2451558550969,58.82352941176472,52.23529411764707,525200.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
525400.0,19.907573,1.5902650549345557E-6,525400.0,79.9,57.34947121831979,58.81147540983608,51.68269230769232,525400.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
525600.0,19.920033,1.5916537003550276E-6,525600.0,80.10000000000001,57.32617385188109,59.053497942386834,51.22549019607845,525600.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
525800.0,19.932377,1.5930294177764003E-6,525800.0,80.60000000000001,57.77743922345312,59.83436853002071,50.886075949367104,525800.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
526000.0,19.944732,1.5944063611287221E-6,526000.0,80.2,57.11445242953126,58.31578947368422,49.618320610687036,526000.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
526200.0,19.957093,1.5957839731706526E-6,526200.0,79.3,53.615316356987286,53.691275167785236,43.59673024523162,526200.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
526400.0,19.969486,1.597165151557162E-6,526400.0,79.3,53.48941715723724,53.48314606741573,43.44262295081968,526400.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
526600.0,19.981657,1.5985215884281542E-6,526600.0,79.3,53.60616791429469,53.691275167785236,42.81767955801106,526600.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
526800.0,19.994365,1.5999378730191137E-6,526800.0,78.7,52.45450811621637,53.18681318681319,42.11956521739131,526800.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
527000.0,20.00694,1.6013393349904166E-6,527000.0,78.10000000000001,51.842730231330826,51.54867256637168,42.968750000000014,527000.0,430800.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
527200.0,20.01956,1.6027458382522078E-6,527200.0,78.5,53.17699531334391,54.83193277310925,45.153061224489804,527200.0,430808.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
527400.0,20.031808,1.6041109073369051E-6,527400.0,79.2,55.41608793319273,57.55102040816327,48.76847290640395,527400.0,430816.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
527600.0,20.044166,1.6054882361864061E-6,527600.0,79.3,55.78283605044603,58.09716599190284,49.75728155339807,527600.0,430816.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
527800.0,20.056471,1.60685965805832E-6,527800.0,79.5,56.57810011183787,57.11297071129707,50.83932853717028,527800.0,430816.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
528000.0,20.068963,1.6082519215304E-6,528000.0,79.60000000000001,57.229117745722924,59.20000000000001,52.33644859813086,528000.0,430816.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
528200.0,20.08157,1.6096570020293206E-6,528200.0,79.4,57.0931661494241,59.765625000000014,52.64367816091956,528200.0,430816.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
528400.0,20.094281,1.611073673578601E-6,528400.0,78.60000000000001,55.208573162818944,57.28542914171657,50.80459770114943,528400.0,430816.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
528600.0,20.106625,1.6124494420943997E-6,528600.0,78.60000000000001,54.771214202684135,56.23721881390593,49.64705882352942,528600.0,430816.0,307.0,154.0,154.0,8.0,0.0,0.0,1.0
528800.0,20.119796,1.6139237875636262E-6,528800.0,79.5,56.73024155078815,58.66935483870969,51.30641330166272,528800.0,432696.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
529000.0,20.132273,1.6153204475301844E-6,529000.0,78.7,54.688563648740654,55.99173553719009,48.67469879518074,529000.0,432696.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
529200.0,20.144688,1.6167101672933341E-6,529200.0,77.7,52.71697185069589,52.653927813163484,46.650717703349294,529200.0,432696.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
529400.0,20.157052,1.6180956367299796E-6,529400.0,77.7,52.831785031389074,53.44467640918581,46.522781774580345,529400.0,433152.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
529600.0,20.169498,1.6194902948186638E-6,529600.0,76.7,50.57947160334617,51.356993736951985,43.58353510895885,529600.0,433152.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
529800.0,20.181741,1.6208622307288985E-6,529800.0,76.4,49.05008635578583,50.42016806722689,41.00000000000001,529800.0,433160.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
530000.0,20.194183,1.622257908342614E-6,530000.0,78.10000000000001,52.819213567384516,53.304904051172706,44.416243654822345,530000.0,433608.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
530200.0,20.206686,1.6236604286130111E-6,530200.0,79.0,54.40155295282516,56.34095634095635,46.2915601023018,530200.0,433608.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
530400.0,20.219085,1.6250512827146392E-6,530400.0,78.8,53.67598536860368,55.833333333333336,44.647519582245444,530400.0,433608.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
530600.0,20.231443,1.6264375632297668E-6,530600.0,79.4,54.998252359314925,57.08333333333334,45.789473684210535,530600.0,433616.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
530800.0,20.243946,1.6278401093764443E-6,530800.0,79.3,54.817304754005335,57.231404958677686,46.23376623376625,530800.0,433616.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
531000.0,20.256235,1.6292186496944897E-6,531000.0,79.5,54.1862585593478,56.932773109243705,44.29347826086957,531000.0,433616.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
531200.0,20.268732,1.630620548644414E-6,531200.0,80.7,57.15110341459083,58.93617021276597,47.26775956284154,531200.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
531400.0,20.281253,1.6320251398864725E-6,531400.0,82.0,60.11716690079366,61.78343949044584,50.953678474114426,531400.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
531600.0,20.318775,1.6362343142802521E-6,531600.0,80.9,58.45767032355168,59.36170212765959,50.64599483204136,531600.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
531800.0,20.335261,1.6380836946186097E-6,531800.0,80.0,57.262035010940934,57.08154506437769,49.49494949494951,531800.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
532000.0,20.349171,1.6396441022679214E-6,532000.0,79.5,56.81628594780881,56.28997867803839,50.483091787439626,532000.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
532200.0,20.362806,1.6411736607365316E-6,532200.0,78.8,55.60042053941301,54.112554112554115,49.40334128878283,532200.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
532400.0,20.375938,1.6426467932491672E-6,532400.0,77.9,54.06704133550597,52.26781857451404,48.36448598130843,532400.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
532600.0,20.390411,1.6442703575847882E-6,532600.0,79.60000000000001,57.61038961038961,57.851239669421496,52.000000000000014,532600.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
532800.0,20.40426,1.645823922324926E-6,532800.0,80.10000000000001,58.35600385050016,58.54166666666667,52.39234449760767,532800.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
533000.0,20.417504,1.6473096188675202E-6,533000.0,80.30000000000001,58.87608550434202,60.282258064516135,53.09523809523811,533000.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
533200.0,20.430224,1.6487365336985227E-6,533200.0,79.5,57.04539358991553,59.244532803180924,51.30641330166272,533200.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
533400.0,20.442762,1.6501430319808428E-6,533400.0,80.2,57.94374657496423,59.83772819472617,51.35135135135137,533400.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
533600.0,20.455251,1.6515440335000558E-6,533600.0,79.80000000000001,57.24686759227905,58.77551020408164,51.20772946859905,533600.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
533800.0,20.467615,1.6529310126644045E-6,533800.0,80.80000000000001,59.203620678664784,60.89613034623219,53.28467153284673,533800.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
534000.0,20.479985,1.6543186649017868E-6,534000.0,80.10000000000001,57.9103214890017,58.54166666666667,52.04819277108436,534000.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
534200.0,20.492541,1.6557271824032072E-6,534200.0,80.7,59.05638762781621,59.87525987525989,52.9268292682927,534200.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
534400.0,20.504832,1.657105972512315E-6,534400.0,80.80000000000001,59.41060820666767,60.00000000000001,53.51089588377725,534400.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
534600.0,20.517329,1.6585078714622394E-6,534600.0,80.7,59.253128853007254,58.84861407249468,53.041362530413636,534600.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
534800.0,20.529588,1.659883071848502E-6,534800.0,79.80000000000001,57.504996318502165,56.55913978494625,51.3253012048193,534800.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
535000.0,20.54215,1.661292262422956E-6,535000.0,80.30000000000001,58.491011302244445,58.70020964360588,52.30024213075062,535000.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
535200.0,20.554583,1.6626869819271899E-6,535200.0,81.39999999999999,60.936187371887485,60.50955414012738,55.28846153846153,535200.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
535400.0,20.566927,1.6640717175147602E-6,535400.0,80.80000000000001,60.03862932498586,60.00000000000001,54.92957746478875,535400.0,433624.0,309.0,155.0,155.0,8.0,0.0,0.0,1.0
535600.0,20.5793,1.6654523570131926E-6,535600.0,80.9,60.2066752781366,60.61855670103093,54.84633569739954,535600.0,431328.0,311.0,156.0,156.0,8.0,0.0,0.0,1.0
535800.0,20.592147,1.6668852230306301E-6,535800.0,80.30000000000001,58.97542690545606,60.040567951318465,53.64705882352943,535800.0,431128.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
536000.0,20.604491,1.668261987887737E-6,536000.0,80.10000000000001,58.41761254408988,58.368200836820094,53.06603773584907,536000.0,431128.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
536200.0,20.617358,1.6697040615272192E-6,536200.0,78.9,56.1421741841613,56.31469979296067,51.71624713958811,536200.0,433224.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
536400.0,20.630023,1.6711317001614307E-6,536400.0,79.0,56.06271733263034,56.9672131147541,50.819672131147556,536400.0,435728.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
536600.0,20.642697,1.672560379534132E-6,536600.0,79.4,56.60673059099106,57.43801652892563,51.184834123222764,536600.0,435736.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
536800.0,20.65585,1.674043081506259E-6,536800.0,80.7,58.987479493739755,60.45081967213116,53.381642512077306,536800.0,435744.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
537000.0,20.668358,1.6754530743799276E-6,537000.0,80.5,57.93787748058672,59.7938144329897,50.757575757575765,537000.0,435744.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
537200.0,20.680765,1.6768516817978688E-6,537200.0,80.4,57.26290725614782,59.16666666666668,48.2849604221636,537200.0,435744.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
537400.0,20.693693,1.6783159766553179E-6,537400.0,80.5,57.3008907691095,58.24411134903641,48.81889763779529,537400.0,437824.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
537600.0,20.709921,1.6801540472730996E-6,537600.0,79.7,55.92284108772875,56.53104925053534,47.40932642487048,537600.0,437824.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
537800.0,20.723686,1.6817131737433376E-6,537800.0,79.0,55.02749747297367,55.60253699788584,47.23618090452263,537800.0,437832.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
538000.0,20.736182,1.6831314086148312E-6,538000.0,80.2,57.78539630558257,58.31578947368422,50.74626865671643,538000.0,438712.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
538200.0,20.748841,1.6845681431889537E-6,538200.0,80.7,59.08659227351356,59.19661733615222,52.57985257985259,538200.0,438712.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
538400.0,20.763523,1.686234478366872E-6,538400.0,80.4,58.61486486486488,59.91820040899797,52.427184466019426,538400.0,438712.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
538600.0,20.776854,1.6877475092435879E-6,538600.0,80.2,57.91532052372047,60.00000000000001,51.70731707317074,538600.0,438720.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
538800.0,20.791536,1.6894138748074572E-6,538800.0,79.60000000000001,56.42831817579893,58.28220858895706,49.87714987714989,538800.0,438720.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
539000.0,20.804827,1.6909223657970628E-6,539000.0,80.0,57.171246488042215,59.51417004048584,50.49504950495051,539000.0,438720.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
539200.0,20.817706,1.6923855086353919E-6,539200.0,80.10000000000001,57.14531828753554,60.358565737051805,50.37406483790525,539200.0,439144.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
539400.0,20.830299,1.6938161599097981E-6,539400.0,80.9,58.37510351741273,60.20833333333334,51.02564102564104,539400.0,439144.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
539600.0,20.842822,1.695238858703524E-6,539600.0,80.5,57.29864669557222,59.2901878914405,50.000000000000014,539600.0,439144.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
539800.0,20.855454,1.6966739406457378E-6,539800.0,81.10000000000001,58.26672201662267,60.706860706860724,50.393700787401585,539800.0,439144.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
540000.0,20.868112,1.6981119763664901E-6,540000.0,80.5,57.16658026763201,59.6273291925466,49.61240310077521,540000.0,439144.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
540200.0,20.880716,1.6995438773164318E-6,540200.0,80.80000000000001,58.041774658106036,60.412371134020624,50.64267352185091,540200.0,439144.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
540400.0,20.89367,1.7010155942891206E-6,540400.0,79.9,56.441084942051475,59.96015936254982,49.497487437185946,540400.0,439160.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
540600.0,20.906983,1.7025280976129903E-6,540600.0,80.30000000000001,57.49583588645996,60.83499005964216,50.50251256281408,540600.0,439160.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
540800.0,20.919637,1.7039657312838568E-6,540800.0,80.2,57.847946045370946,61.328125000000014,51.941747572815544,540800.0,439160.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
541000.0,20.932395,1.7054151804993552E-6,541000.0,79.80000000000001,56.931841440949725,60.1577909270217,50.97087378640778,541000.0,439160.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
541200.0,20.945765,1.7069342149918279E-6,541200.0,80.4,58.055845645511994,61.03379721669982,51.7241379310345,541200.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
541400.0,20.958218,1.7083490643960736E-6,541400.0,81.5,60.24924795874516,62.39837398373983,53.749999999999986,541400.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
541600.0,20.970729,1.7097705034787457E-6,541600.0,80.80000000000001,58.977865139731655,60.248447204968954,52.709359605911345,541600.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
541800.0,20.984825,1.7113720225666962E-6,541800.0,80.4,57.574288287040254,58.82352941176472,50.000000000000014,541800.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
542000.0,20.998476,1.7129229829149943E-6,542000.0,79.4,55.79399141630902,57.61316872427984,48.500000000000014,542000.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
542200.0,21.011556,1.7144090690153343E-6,542200.0,77.7,52.226297388085285,54.20944558521561,44.80198019801981,542200.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
542400.0,21.024152,1.7158401653853558E-6,542400.0,77.4,51.80599567533448,54.61847389558233,44.47174447174448,542400.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
542600.0,21.036659,1.7172611500074469E-6,542600.0,77.9,52.874445581712735,57.98479087452472,45.161290322580655,542600.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
542800.0,21.049173,1.7186829299355548E-6,542800.0,78.7,55.075422670671216,59.03846153846155,48.30097087378642,542800.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
543000.0,21.06181,1.7201186845265331E-6,543000.0,79.7,57.012654796794806,60.11787819253439,50.60827250608274,543000.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
543200.0,21.074312,1.7215391010728978E-6,543200.0,80.7,58.90469295630697,62.74131274131275,52.69607843137256,543200.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
543400.0,21.086975,1.7229778096576535E-6,543400.0,81.2,59.80552716761524,63.915547024952026,53.11720698254365,543400.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
543600.0,21.099456,1.7243958402859671E-6,543600.0,83.1,63.41389492643811,65.15463917525773,56.21761658031087,543600.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
543800.0,21.112117,1.7258343216404322E-6,543800.0,83.5,63.936002797691906,66.11909650924024,56.57894736842104,543800.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
544000.0,21.124931,1.7272901861121261E-6,544000.0,82.69999999999999,62.10295728368017,64.90872210953346,53.86666666666665,544000.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
544200.0,21.137934,1.728767523846279E-6,544200.0,82.8,62.83491789109765,64.38923395445134,54.25531914893615,544200.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
544400.0,21.154969,1.7307029578462247E-6,544400.0,81.2,59.768540710812864,61.23711340206187,51.546391752577335,544400.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
544600.0,21.168297,1.7322172205025956E-6,544600.0,79.7,57.51893860126398,59.56175298804782,51.43540669856461,544600.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
544800.0,21.180847,1.733643090575934E-6,544800.0,79.2,56.63215308849961,58.23293172690763,50.59382422802852,544800.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
545000.0,21.193512,1.7350820263909802E-6,545000.0,80.30000000000001,59.12116735005563,59.38144329896908,53.537735849056624,545000.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
545200.0,21.206055,1.7365071011583016E-6,545200.0,79.9,58.09846235949435,58.298755186722,53.037383177570106,545200.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
545400.0,21.218546,1.737926267938068E-6,545400.0,80.5,59.136630343671435,57.700650759219094,54.11764705882355,545400.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
545600.0,21.231587,1.7394079230477418E-6,545600.0,80.60000000000001,58.38178065911247,57.079646017699126,51.62094763092271,545600.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
545800.0,21.245459,1.7409839923431482E-6,545800.0,80.9,58.88936719758934,57.27069351230426,52.25000000000002,545800.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
546000.0,21.258811,1.742500981763006E-6,546000.0,80.4,57.84529222245642,58.119658119658126,51.122194513715726,546000.0,439176.0,313.0,157.0,157.0,8.0,0.0,0.0,1.0
546200.0,21.271638,1.7439576330139412E-6,546200.0,79.80000000000001,56.57781599312124,56.08695652173914,49.500000000000014,546200.0,438968.0,315.0,158.0,158.0,8.0,0.0,0.0,1.0
546400.0,21.284945,1.7454610273573141E-6,546400.0,79.5,56.065152164594956,56.28997867803839,48.750000000000014,546400.0,436712.0,317.0,159.0,159.0,8.0,0.0,0.0,1.0
546600.0,21.298006,1.7469450899254952E-6,546600.0,79.80000000000001,57.39547126514359,57.20338983050848,51.44230769230771,546600.0,439216.0,317.0,159.0,159.0,8.0,0.0,0.0,1.0
546800.0,21.3114,1.7484757216771452E-6,546800.0,79.3,56.369246853105594,56.694560669456074,50.359712230215834,546800.0,441736.0,317.0,159.0,159.0,8.0,0.0,0.0,1.0
547000.0,21.352403,1.7531832477243418E-6,547000.0,78.60000000000001,54.25943025204337,53.77969762419007,46.76616915422886,547000.0,443792.0,317.0,159.0,159.0,8.0,0.0,0.0,1.0
547200.0,21.368838,1.7550702747537038E-6,547200.0,79.2,55.50459500624648,55.93220338983051,48.2587064676617,547200.0,443824.0,317.0,159.0,159.0,8.0,0.0,0.0,1.0
547400.0,21.383486,1.7567449682785412E-6,547400.0,79.5,56.33615621858334,55.62770562770564,49.63144963144964,547400.0,441936.0,319.0,160.0,160.0,8.0,0.0,0.0,1.0
547600.0,21.398196,1.758442794146638E-6,547600.0,79.3,55.69994093325459,55.674518201284805,48.50746268656717,547600.0,446152.0,319.0,160.0,160.0,8.0,0.0,0.0,1.0
547800.0,21.412176,1.7600595172370482E-6,547800.0,79.0,55.500366592218086,56.431535269709556,48.40294840294842,547800.0,447024.0,319.0,160.0,160.0,8.0,0.0,0.0,1.0
548000.0,21.426065,1.761665745338219E-6,548000.0,80.2,58.32772090517242,58.577405857740594,52.40384615384617,548000.0,447032.0,319.0,160.0,160.0,8.0,0.0,0.0,1.0
548200.0,21.439918,1.7632678101294578E-6,548200.0,80.30000000000001,58.561560272946814,57.81584582441114,52.41545893719808,548200.0,447032.0,319.0,160.0,160.0,8.0,0.0,0.0,1.0
548400.0,21.453586,1.7648484801335474E-6,548400.0,79.5,56.64312000338396,56.842105263157904,50.000000000000014,548400.0,447032.0,319.0,160.0,160.0,8.0,0.0,0.0,1.0
